"ծնկի ջլի ցավ, քայլելիս սրացում",Պատելյար տենդինիտ
"մաշկի կարծրացում, այտուց, գունափոխում, Ռեյնոյի սինդրոմ, սրտի և թոքերի ախտահարում",Սկլերոդերմիա
"կուլ տալու դժվարություն, կոկորդում օբյեկտի զգացում, պարանոցի ցավ, ականջացավ",Տոնզիլի քաղցկեղ
"գիշերային վախի նոպաներ՝ գոռոց, քրտինք, արագ շնչառություն, անհիշողություն",Գիշերային տեռոր
"քոր, փսխում, հոգնածություն, քաշի կորուստ, բարձր ջերմություն, դեղին մաշկ, մուգ միզ",Դեղնախտ
"հոգնածություն, ջղաձգումներ, կապտուկներ, ոտքերի այտուց",Վարիկոզ երակներ
"հոգնածություն, հազ, շնչահեղձություն, ժառանգականություն",Բրոնխիալ ասթմա
"փսխում, չարթկում, ախորժակի կորուստ, որովայնային ցավ, գազեր",Խոցի հիվանդություն
"հոգնածություն, բարձր ջերմություն, շնչահեղձություն, լորձային խորխ",Բրոնխիալ ասթմա
"հոգնածություն, դեղին մաշկ, սրտխառնոց, աչքերի դեղնացում",Հեպատիտ C
"ցավոտ, ցավոտ գնդիկ սեռական բացվածքի մոտ, ջերմություն",Բարտոլինի կիստա
"դող, ջերմություն, թմրություն, գլխացավ, մկանացավ",Մալարիա
"փսխում, հոգնածություն, անհանգստություն, տեսողության խանգարում, շուրթերի չորություն, գրգռվածություն",Հիպոգլիկեմիա
"քոր, մաշկի ցան, գունափոխված բծեր",Սնկային վարակ
"հոդացավ, փսխում, բարձր ջերմություն, դեղին մաշկ, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"թարմանումով քորող, կարմիր բծեր, կոշտացած բշտիկներ",Սնկային վարակ
"կուլ տալու դժվարություն, լիության զգացում, այրոց, սրտխառնոց",ԳԱՐԴ
"քոր, փսխում, բարձր ջերմություն, դեղին մաշկ",Դեղնախտ
"որովայնային ցավ, թթվայնություն, լեզվի խոցեր, փսխում, հազ",ԳԱՐԴ
"կրծքի ցավ, գլխապտույտ, հավասարակշռության կորուստ",Բարձր արյան ճնշում
"փռշտոց, դող, հոգնածություն, բարձր ջերմություն",Սովորական մրսածություն
"միզելիս ցավ, դժվարացած միզում, հաճախակի միզում, ստորորովայնային ցավ",Պրոստատիտ
"գլխացավ, կրծքի ցավ, գլխապտույտ",Բարձր արյան ճնշում
"մաշկի ցան, դող, հոդացավ, բարձր ջերմություն",Դենգե
"մկանային թուլություն, ընկնելու հաճախակիություն",Մկանային դիստրոֆիա
"հոդացավ, պարանոցի ցավ, ծունկի ցավ, հոդերի այտուց",Օստեոարթրիտ
"կարմիր ցավոտ խոցեր քթամերձ հատվածում, դեղին արտահոսք",Իմպետիգո
"դող, փսխում, բարձր ջերմություն, գլխացավ, որովայնային ցավ",Տիֆ
"քաշի աճ, սառը վերջույթներ, դեղին մաշկ",Հիպոթիրեոզ
"հոդացավ, մաշկի թափում, արծաթափայլ փոշի",Փսորիազ
"ոտքի սուր նյարդային ցավ, թմրություն, ծակծկոց",Սայատիկա
"փսխում, որովայնի ցավ, գազեր",Խոցի հիվանդություն
"փսխում, գլխացավ, մարմնի մի կողմի թուլություն",Կաթված (ուղեղային արյունազեղում)
"թափվող մաշկ, արծաթափայլ փոշի, եղունգների փոսիկներ",Փսորիազ
"սառը վերջույթներ, գլխապտույտ, այտուցված դեմք",Հիպոթիրեոզ
"հոդացավ, դեղին մաշկ, մուգ միզ",Հեպատիտ D
"հոգնածություն, դող, լուծ, քրտինք, սրտխառնոց",Հիպերթիրեոզ
"դող, հազ, բարձր ջերմություն",Թոքաբորբ
"թմրություն, այրող ցավ, ծակծկոց",Սեղմված նյարդ
"մեջքի ցավ, հավասարակշռության կորուստ",Սերվիկալ սպոնդիլոզ
"դող, փսխում, բարձր ջերմություն",Մալարիա
"փսխում, որովայնի ցավ, փքվածություն",Ալկոհոլային հեպատիտ
"արյունահոսություն, որովայնային ցավ, ցավոտ կծկումներ",Հղիության կորուստ
"պարանոցի ցավ, վերջույթների թեթև թմրություն",Սերվիկալ սպոնդիլոզ
"մուգ, դառը հոտով միզ, ջերմության տատանում",Միզուղիների վարակ
"փսխում, գլխացավ, գիտակցության փոփոխություն",Կաթված
"հոդացավ, լուծ, դեղին մաշկ",Հեպատիտ A
"այրոցով միզարտադրություն, վատ հոտ",Միզուղիների վարակ
"փսխում, գլխացավ, գիտակցության խանգարում",Կաթված
"տեսողության կորուստ, աչքի ցավ, գլխացավ",Կանխատեսային գլաուկոմա
"քոր, մաշկի ցան",Սնկային վարակ
"փռշտոց, դող, աչքերի ջրոտում",Ալերգիա
"հոդացավ, բարձր ջերմություն, դեղին մաշկ, կոմա",Հեպատիտ E
"ուռուցք, ցավ, սրտխառնոց, քաշի կորուստ",Անորոշ պլեյոմորֆիկ սարկոմա
ցավոտ սեռական ակտ,Դիսպարեիւնիա
"դեղին մաշկ, հոգնածություն",Հեպատիտ C
"թուլություն, փորլուծություն, արագ սրտխփոց",Շաքարային դիաբետ
"մկանային թուլություն, հոդերի այտուց",արթրիտ
"մաշկի կարմիր ցան, քոր",Ջրծաղիկ
"որովայնային ցավ, թթվահողություն, լեզվի խոցեր, փսխում, հազ, կրծքավանդակի ցավ",գաստրոէզոֆագեալ ռեֆլյուքսային հիվանդություն
"մաշկի ցան, բարձր ջերմություն, բշտիկներ, քթի շուրջը կարմիր խոցեր, դեղին կեղևային արտահոսք",իմպետիգո
"սարսուռ, փսխում, բարձր ջերմություն, քրտնարտադրություն, գլխացավ, սրտխառնոց, մկանային ցավ",մալարիա
"Իմ մեջքին և կրծքիս վրա բշտիկավոր ցան է, և ամբողջ մարմինս քոր է գալիս։ Մաշկս գերզգայուն է որոշ հագուստների նկատմամբ, երբեմն լիջոցվում է և կեղևակալում, ինչը հաճախ հետքեր է թողնում իմ մարմնի վրա։",դեղորայքային ռեակցիա
"Վերջին օրերին շատ հոգնած և սրտխառնոցով եմ։ Ուժեղ հազ ունեմ, բարձր ջերմություն, քթի խցանում և կոկորդի ցավ։ Ինձ շատ վատ և ամբողջովին հյուծված եմ զգում։",մրսածություն
"ուժեղ գլխացավ, պարանոցի կարկամություն, բարձր ջերմություն, փսխում, լուսազգայունություն",մենինգիտ
"գլխապտույտ, հոգնածություն, մշուշոտ տեսողություն, շնչահեղձություն, սրտխառնոց, պարանոցի ցավ",հիպերտոնիա
"կոկորդի ցավ, ճնշող կրծքավանդակի ցավ, հազ, սրտխառնոց, թուլություն, բարձր ջերմություն",սուր բրոնխիտ
